iso3c,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024,c025,c026,c027,c028,c029,c030,c031,c032,c033,c034,c035,c036,c037,c038,c039,c040,c041,c042,c043,c044,c045,c046,c047,c048,c049,c050,c051,c052,c053,c054,c055,c056,c057,c058,c059,c060,c061,c062,c063,c064,c065,c066,c067,c068,c069,c070,c071,c072,c073,c074,c075,c076,c077,c078,c079,c080,c081,c082,c083,c084,c085,c086,c087,c088,c089,c090,c091,c092,c093,c094,c095,c096,c097,c098,c099,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125
TGO,0.656244318,0,0,0.492183228,0,0,0.328122181,0.492183228,3.888248788,4.723585572,0.164061091,0.164061077,29.53100415,0.444116597,5.689164991,0,1.544339168,0,0.722176309,3.756989119,1.296083759,1.312488506,0,0,3.937465212,0.75734073,6.775283362,0.984366499,0,0,6.562444494,0,6.562445366,2.953097054,0,0,0,2.397366133,0,0,2.42048351,2.953104343,0,2.953096007,1.968732606,4.419400367,0,0,5.855044559,0,0,0,0,0,0,0,0,0,0.328122207,0,0,0.341774999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRI,6.088426185,0,0,5.255445767,0,0,0,0,0,0,1.240495461,10.44368319,15.25083503,31.60312337,4.561906989,0,0,0,5.557084894,0,0,0,0,0,0,0.391117109,0,0,0,0,10.770571,0,6.392184135,3.48685725,2.946272134,5.077398354,10.47970666,2.929522046,1.526238708,0,9.588635595,0,0,2.943589325,2.239296313,2.282331929,0,0,0,0,0,0,0,0,0,0,0,0,13.16228413,0,0,0.256352597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN,0,2.105106384,0,0,0,0,0,1.996885623,1.564214463,4.557487794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.240085776,7.027113799,4.29689163,0,1.980513869,0,0,1.969254129,0,0,0,3.316497562,0,1.978710274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.847820239,0,0,0.1723228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,0,11.95671568,4.648447899,0,0,3.697133718,0,1.328416595,2.117196022,11.75208719,0,0,0,0,0,13.92115072,12.47814934,14.91438786,12.55967447,0,0,0,6.390223733,8.703771742,8.239394402,0,0,0,4.132355714,0,14.9338064,12.63012106,13.24059545,15.77579541,13.78650403,16.15059959,16.81324677,0,0,14.73704221,0,11.66540444,16.6209009,6.4039544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.74519419,0,0,0.199808962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR,11.39088668,12.45081632,11.56900915,13.91425571,10.47106378,10.8141284,10.32235737,11.51012815,0,28.01968723,0,1.750589917,0,0,14.90792665,26.9810139,7.499071329,7.603039825,7.600504221,9.512745968,4.409398914,7.132548668,17.44421068,17.41776358,16.58396531,0,14.11206468,0,6.356656438,0,20.73115527,22.50939362,20.72550842,23.26427612,23.26410635,23.26500887,23.23153104,11.53377517,0,9.297094369,0,23.11642072,8.267317033,15.18673312,0,0,16.20177253,13.33274699,0,0,0,0,0,0,0,0,0,0,0.621005095,0,4.825176448,0.212038783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,0,5.076568282,0,0,0,0,0,0,0,10.99060993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.45983192,0,10.36217072,0,4.77610749,0,16.98831997,4.748955578,0,0,0,7.997901898,4.213599829,4.771758995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.33696084,0,0,0.415565089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,0.12789522,0.259765154,0.224466752,0.102939996,0,0.304616145,0.012546522,0.043918465,0,0.348276066,0.017962255,0.01209644,2.177359666,0.032745299,0.419469518,0,0.113866167,0.027444818,0.053246996,0.277007672,0.095561943,0.047006058,0.246431071,0,0.133856835,0.055839719,0.499550533,0,0,0,0.529935187,0.19482925,0.230843687,0.217735718,0.217735705,0.217735783,0.21773598,0.176761011,0.036289285,0.217735329,0.178465438,0.217736202,0,0.2177355,0.084981439,0.325847993,0.101015578,0,0.431700015,0,0,0,0,0,0,0.544338509,0,0,0.356796084,0,0.811987537,0.025199521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,0,13.30977729,15.84438415,0,16.9246942,16.92469769,0,0,0,58.69626247,0,0,0,0,0,18.00499116,0,10.80299225,23.61830711,0,0,0,0,16.20449798,0,0,0,0,0,0,23.40648947,23.40648117,23.40647943,0,0,0,0,0,0,9.002489906,0,0,9.002495579,0,0,0,0,15.12421281,0,0,0,0,0,0,0,0,0,0,0,0,0,4.252470683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKR,0.936795948,1.547240449,0.601525851,0.765902038,0.683042904,0.478422491,0.108402473,0.171901632,0.273972846,1.52075949,0,0,0,0,0,1.801445363,1.614717281,1.929974741,1.625265744,0.627395559,1.405844255,0,0.826917182,1.126298662,0,0,0,0,0,0,1.932486953,1.634381742,1.713379993,0,0,0,0,0,0,1.907023815,0,0,2.150801548,0.828694418,0,0,1.234326175,1.150687114,0,0,0,0,0,1.780827716,0,0,0,0,1.778675944,0,1.839073859,0.02585599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,15.8077414,9.105338546,6.202348127,15.97266128,2.366756024,4.86740233,9.436107008,8.307922485,0,47.80037458,0,48.46764433,34.88397335,0,10.68325064,9.623601619,9.531387677,12.71858571,12.71028673,5.631135444,13.38688584,10.07441282,2.471264677,28.13192895,13.22438592,0,0,0,12.35229872,0,58.4424533,35.45862677,18.54647836,14.60807597,14.12279103,18.13579734,30.11358559,10.68462144,0,7.805439511,0,22.48042096,16.31843607,8.54455719,0,0,0,10.38300849,6.916365944,0,0,0,0,0,0,8.720963225,0,0,36.31443679,3.261583928,13.00988734,0.699498276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFA,1.737937253,3.529884138,0,1.398826829,0,0,0.170491574,0.596797146,3.89570006,4.732641737,0.244084699,0.164375532,0,0.444967705,5.700067652,0,1.54729954,0.372941047,0.723560679,3.764189449,1.298568301,0.638753582,0,0,1.81894797,0,6.788269059,0,0,0,7.201159234,2.64748759,3.13687886,2.958757823,2.958757212,2.958758478,0,0,0,0,0,2.958764064,0,2.958756383,0,0,1.372676677,0,5.866265807,0,0,0,0,10.68444774,0,0,0,0,4.848411921,0,0,0.342430023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URY,29.37287018,29.37285708,25.70126091,11.01482386,0,11.74914179,0,22.02964292,0,29.37285054,0,1.468642745,0,0.9939115,29.37286363,0,11.01481993,17.62371093,0,8.407957521,11.01482866,5.478176983,17.62371573,15.39292836,0,0,12.47203509,0,5.938529651,0,29.37285054,29.37285359,29.37285054,23.49828226,23.49829055,23.49828226,0,0,0,23.49827746,0,0,17.62371268,23.49828401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.108527472,0,0,0.793938312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZB,8.212288315,13.56366895,5.27318714,6.714178795,5.987798489,4.194020776,0.950294876,1.506952057,2.40174352,13.33153723,0,0,0,0,0,15.79211885,14.15518697,16.91885228,14.24767062,5.499975322,12.32413649,8.019428784,7.249058148,9.87353668,9.34674813,0,10.11849218,0,4.687733614,0,16.94087624,14.32757663,15.02010029,17.89602783,15.63937555,18.32120761,19.0729121,0,0,16.71766671,0,0,18.85471486,7.264629201,0,0,0,0,8.413723947,0,0,0,2.386937337,0,0,0,0,0,15.59251269,0,16.12197301,0.226662668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,15.4606495,6.871394977,0,9.161868115,0,9.362253284,0,9.161876407,0,13.74280436,11.22628931,1.145232685,51.53548087,0.77504265,20.0416032,21.23163987,10.30710098,9.16186637,0,0,6.871396286,4.27183122,10.30710534,12.0032547,10.30710796,1.103710488,18.32373623,9.734482145,0,0,22.90467334,17.17852825,17.17851821,16.03326222,16.03326047,16.03325218,16.03326702,5.72616779,3.435700456,6.40761597,20.35097046,0,6.612567407,10.49087641,10.30709879,2.290464759,0,0,0,0,0,0,0,0,0,12.88384687,0,0,11.45235173,0,0,0.178799523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,17.67504055,25.03336272,9.732296987,23.56671259,11.05120083,7.740567761,1.753883977,2.781260082,4.432702905,24.11224191,13.74724668,20.82897984,79.78865229,0,18.54788189,29.14623605,26.12510394,31.22576046,26.29575882,10.15086281,13.96546138,13.96546138,13.37900103,18.22279038,17.25054158,3.927786449,18.67489034,10.99203266,8.651773092,0,23.56671608,15.71114405,23.56671608,33.02928196,28.86433667,33.81398116,35.20132319,26.57217763,0,30.85445026,23.5859631,24.42345873,34.79862474,13.4077533,31.42228156,0,16.80219092,18.6173762,31.09495907,0,0,0,4.405377298,28.81265748,0,19.94711332,0,0,24.8759999,19.63893356,29.75503153,0.418333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH,1.418733023,3.488807134,2.281143861,1.824914626,0,3.379087443,0.139177706,0.487184029,3.180182308,3.863401483,0.199253957,0.134185036,24.15330473,0.363241511,4.653145967,0,0.375717774,0.375717591,0.375717512,3.072825399,1.060061919,0.521435065,2.733642703,4.983041151,1.484864589,0,5.541478055,0,0,0,5.878534465,2.161228685,2.560733577,2.415326327,2.415327157,2.415327593,2.415329033,1.033225233,0,0,1.979704134,2.41533235,2.415330473,2.415326764,0.187858887,0,1.120559555,0,4.788815624,0,0,0,0,8.722054713,0,6.038307635,0,0,3.957914968,0,9.00732021,0.279536441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,0,0.066628915,0.025903517,0.032982115,0,0,0.004668144,0.007402611,0,0.065488596,0,0.055438504,0,0,0,0,0.069534621,0.083110586,0.069988905,0,0,0,0,0,0.045914108,0,0.049705141,0,0,0,0.083218775,0.070381478,0.073783342,0.087910812,0.076825391,0,0.09369198,0.070724614,0,0.082122307,0,0.065005583,0.092620157,0.035686103,0.036754786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076595223,0,0,0.001113438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAR,0.034005257,0.069067376,0.059682071,0.027370068,0,0,0.003335916,0.011677215,0,0.092600972,0.004775874,0.003216249,0.578924454,0.008706446,0.1115302,0,0.030275189,0.007297135,0.014157512,0,0.025408352,0.012498163,0.065522052,0,0.035590353,0,0.132822295,0.019297482,0,0,0.140901258,0.051801938,0.061377579,0.057892419,0.057892393,0.057892397,0,0.046997954,0.009648721,0,0.047451063,0.057892541,0,0.057892424,0.022595212,0.08663779,0.026858427,0,0.114782075,0,0,0,0,0.20905662,0,0.144730806,0,0,0.094866244,0.009648735,0.215894372,0.006700145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,0.748264969,1.519783392,1.313267342,2.313030457,0,0,0.04364211,0.256949433,1.677284774,2.037626715,0.105090027,0.070771477,12.73887316,0.191579871,2.454152056,0,0.666186156,0.160568874,0.311527224,1.620663033,3.447725198,0.275013849,1.441772368,0,0.783143796,0.326696268,2.922673646,0.424629084,0,0,3.100441313,1.139870035,1.350575592,1.273885658,1.273886094,1.2738864,1.273887447,1.03415961,0.212314334,0,1.044130906,0,1.273886836,1.273885789,0.49719325,1.906409116,0.591002658,0,2.525705494,0,0,0,0,4.600164498,0,3.184710784,0,0,2.087473112,0.212314518,0,0.147432577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,0,14.48704212,14.48704387,17.38445072,11.58962959,11.58963396,0,0,0,28.97409428,0,0,0,0,0,28.9740777,28.97408424,28.97408773,0,0,0,0,0,28.97407464,0,0,0,0,0,0,28.97408424,28.9740777,28.9740777,0,0,0,0,0,0,17.38445378,0,0,17.38444897,0,0,0,0,24.33826505,0,0,0,0,0,0,0,0,0,0,90.02224999,0,0,20.28185888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,0,32.26140678,28.56383441,54.14069405,13.38594754,21.35561826,0,0,0,69.84490774,0,0,0,0,0,50.93060619,38.16813271,44.90931023,0,0,47.01114708,0,0,28.03679143,0,0,0,0,0,26.2759558,110.9565639,107.6927003,65.85118293,0,0,0,0,0,0,30.87976222,0,0,26.77727396,0,0,0,0,36.65939286,0,0,0,0,0,0,0,0,0,0,135.5955743,0,58.59438879,2.640899907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,0.415439112,0.686151878,0.266757132,0.339653506,0,0.212164891,0.048073085,0.076232919,0.121498061,0.674408103,0.109633773,0.570911422,2.186965198,0.017009746,0.524996563,0,0.716073882,0.855881724,0.720753839,0.278229772,0.623446869,0.405682007,0.366711369,0.49947717,0.472828757,0,0.511868986,0,0,0,0.856995906,0.724796579,0.759828589,0.905314962,0.791157091,0.9268233,0.964850029,0.728330277,0,0,0.646479057,0.669434871,0.953812208,0.367499528,0.378504748,0,0.547384114,0,0.425628936,0,0,0,0,0.789739989,0,0.546740001,0,0,0.78878593,0,0.815569677,0.011466295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
